city,curtime,temp,tempcount,clouds,rain,min,max,yearmax,yearmin
MSK,31.12,0,2,98,0,-15,3,2013,2014
MSK,31.12,1,4,100,0,-15,3,2013,2014
MSK,31.12,2,8,60,0,-15,3,2013,2014
MSK,31.12,3,6,83,0,-15,3,2013,2014
MSK,31.12,-7,6,66,2,-15,3,2013,2014
MSK,31.12,-8,3,100,0,-15,3,2013,2014
MSK,31.12,-9,5,38,2.9,-15,3,2013,2014
MSK,31.12,-10,3,33,0,-15,3,2013,2014
MSK,31.12,-12,2,100,0,-15,3,2013,2014
MSK,31.12,-14,1,100,0,-15,3,2013,2014
MSK,31.12,-15,1,100,0,-15,3,2013,2014
MSK,31.12,-6,3,100,4,-15,3,2013,2014
MSK,31.12,-11,1,25,0,-15,3,2013,2014
MSK,31.12,-5,2,100,2,-15,3,2013,2014
MSK,31.12,-2,6,100,0.2,-15,3,2013,2014
MSK,31.12,-1,2,100,0,-15,3,2013,2014
MSK,31.12,-4,1,100,0,-15,3,2013,2014
MSK,31.12,-3,4,100,0,-15,3,2013,2014
MSK,30.12,0,2,100,0.1,-17,3,2013,2014
MSK,30.12,1,3,100,0,-17,3,2013,2014
MSK,30.12,2,10,90,0,-17,3,2013,2014
MSK,30.12,3,8,87,0,-17,3,2013,2014
MSK,30.12,-17,2,-1,0,-17,3,2013,2014
MSK,30.12,-16,2,-1,0,-17,3,2013,2014
MSK,30.12,-15,7,-1,0,-17,3,2013,2014
MSK,30.12,-14,3,25,0,-17,3,2013,2014
MSK,30.12,-7,3,92,0,-17,3,2013,2014
MSK,30.12,-6,1,100,0,-17,3,2013,2014
MSK,30.12,-5,3,100,0,-17,3,2013,2014
MSK,30.12,-9,2,75,0,-17,3,2013,2014
MSK,30.12,-8,1,100,0,-17,3,2013,2014
MSK,30.12,-12,1,75,2,-17,3,2013,2014
MSK,30.12,-11,1,60,0,-17,3,2013,2014
MSK,30.12,-1,4,100,0.1,-17,3,2013,2014
MSK,30.12,-2,7,100,0.3,-17,3,2013,2014
MSK,29.12,0,2,100,0,-15,3,2013,2014
MSK,29.12,1,3,100,6,-15,3,2013,2014
MSK,29.12,2,5,38,0,-15,3,2013,2014
MSK,29.12,3,7,-1,0,-15,3,2013,2014
MSK,29.12,-15,9,21,0,-15,3,2013,2014
MSK,29.12,-14,3,0,0,-15,3,2013,2014
MSK,29.12,-13,2,0,0,-15,3,2013,2014
MSK,29.12,-4,8,94,4.6,-15,3,2013,2014
MSK,29.12,-2,7,93,6,-15,3,2013,2014
MSK,29.12,-1,3,75,0.5,-15,3,2013,2014
MSK,29.12,-5,4,79,9,-15,3,2013,2014
MSK,29.12,-7,2,75,0,-15,3,2013,2014
MSK,29.12,-8,1,75,0,-15,3,2013,2014
MSK,29.12,-6,3,98,0.6,-15,3,2013,2014
MSK,29.12,-3,1,100,0,-15,3,2013,2014
MSK,28.12,0,4,94,0,-11,3,2006,2014
MSK,28.12,1,10,87,0,-11,3,2006,2014
MSK,28.12,2,9,86,0.1,-11,3,2006,2014
MSK,28.12,3,1,100,0,-11,3,2006,2014
MSK,28.12,-11,2,37,0,-11,3,2006,2014
MSK,28.12,-10,10,54,0,-11,3,2006,2014
MSK,28.12,-9,5,70,0,-11,3,2006,2014
MSK,28.12,-1,2,37,0,-11,3,2006,2014
MSK,28.12,-6,2,100,0.2,-11,3,2006,2014
MSK,28.12,-5,5,80,0.4,-11,3,2006,2014
MSK,28.12,-3,6,87,0,-11,3,2006,2014
MSK,28.12,-2,2,75,3,-11,3,2006,2014
MSK,28.12,-4,1,100,0,-11,3,2006,2014
MSK,28.12,-7,1,75,4,-11,3,2006,2014
MSK,27.12,0,12,33,18,-13,6,2011,2014
MSK,27.12,1,6,77,0,-13,6,2011,2014
MSK,27.12,2,3,92,0.4,-13,6,2011,2014
MSK,27.12,3,1,100,0,-13,6,2011,2014
MSK,27.12,5,1,100,0,-13,6,2011,2014
MSK,27.12,6,1,100,0.2,-13,6,2011,2014
MSK,27.12,-13,1,-1,0,-13,6,2011,2014
MSK,27.12,-12,3,58,0.2,-13,6,2011,2014
MSK,27.12,-10,2,12,0,-13,6,2011,2014
MSK,27.12,-8,7,59,0,-13,6,2011,2014
MSK,27.12,-9,2,13,0,-13,6,2011,2014
MSK,27.12,-7,5,99,0,-13,6,2011,2014
MSK,27.12,-1,6,33,0,-13,6,2011,2014
MSK,27.12,-2,2,12,0,-13,6,2011,2014
MSK,27.12,-6,2,100,0,-13,6,2011,2014
MSK,27.12,-5,2,100,0,-13,6,2011,2014
MSK,27.12,-3,1,25,0,-13,6,2011,2014
MSK,27.12,-11,2,68,0,-13,6,2011,2014
MSK,26.12,0,5,60,1,-12,4,2011,2014
MSK,26.12,1,7,42,0.3,-12,4,2011,2014
MSK,26.12,2,8,64,0,-12,4,2011,2014
MSK,26.12,3,3,100,8,-12,4,2011,2014
MSK,26.12,4,1,100,6,-12,4,2011,2014
MSK,26.12,-9,4,67,0.7,-12,4,2011,2014
MSK,26.12,-10,3,33,0.2,-12,4,2011,2014
MSK,26.12,-11,5,33,0,-12,4,2011,2014
MSK,26.12,-12,5,58,0,-12,4,2011,2014
MSK,26.12,-2,1,100,0,-12,4,2011,2014
MSK,26.12,-3,2,100,0,-12,4,2011,2014
MSK,26.12,-5,4,75,6,-12,4,2011,2014
MSK,26.12,-4,1,100,0,-12,4,2011,2014
MSK,26.12,-7,1,100,0,-12,4,2011,2014
MSK,26.12,-6,1,100,0,-12,4,2011,2014
MSK,26.12,-1,4,100,0,-12,4,2011,2014
MSK,26.12,-8,4,53,0.2,-12,4,2011,2014
MSK,25.12,0,2,-1,0,-13,4,2013,2012
MSK,25.12,1,1,-1,0,-13,4,2013,2012
MSK,25.12,2,3,33,0,-13,4,2013,2012
MSK,25.12,3,5,40,0,-13,4,2013,2012
MSK,25.12,4,3,25,0,-13,4,2013,2012
MSK,25.12,-10,7,63,12.5,-13,4,2013,2012
MSK,25.12,-9,3,70,11,-13,4,2013,2012
MSK,25.12,-8,6,66,0,-13,4,2013,2012
MSK,25.12,-7,3,100,0.6,-13,4,2013,2012
MSK,25.12,-11,3,98,0.3,-13,4,2013,2012
MSK,25.12,-13,1,100,0,-13,4,2013,2012
MSK,25.12,-5,8,84,1,-13,4,2013,2012
MSK,25.12,-6,4,81,0,-13,4,2013,2012
MSK,25.12,-2,5,100,3,-13,4,2013,2012
MSK,25.12,-3,2,100,0,-13,4,2013,2012
MSK,25.12,-4,1,100,0,-13,4,2013,2012
MSK,25.12,-1,3,100,0,-13,4,2013,2012
MSK,24.12,0,8,96,0.1,-20,3,2013,2012
MSK,24.12,1,6,62,0,-20,3,2013,2012
MSK,24.12,2,6,96,0,-20,3,2013,2012
MSK,24.12,3,5,85,0,-20,3,2013,2012
MSK,24.12,-7,8,65,0.3,-20,3,2013,2012
MSK,24.12,-6,3,98,6.7,-20,3,2013,2012
MSK,24.12,-5,7,96,0,-20,3,2013,2012
MSK,24.12,-4,6,88,0,-20,3,2013,2012
MSK,24.12,-19,2,0,0,-20,3,2013,2012
MSK,24.12,-18,1,0,0,-20,3,2013,2012
MSK,24.12,-20,1,0,0,-20,3,2013,2012
MSK,24.12,-3,2,95,0,-20,3,2013,2012
MSK,24.12,-2,1,5,2,-20,3,2013,2012
MSK,24.12,-10,1,95,0.5,-20,3,2013,2012
MSK,24.12,-9,1,95,0,-20,3,2013,2012
MSK,24.12,-8,2,95,0,-20,3,2013,2012
MSK,23.12,0,3,78,4,-21,2,2014,2012
MSK,23.12,1,12,87,4,-21,2,2014,2012
MSK,23.12,2,17,94,1.4,-21,2,2014,2012
MSK,23.12,-2,2,50,0,-21,2,2014,2012
MSK,23.12,-1,1,-1,0,-21,2,2014,2012
MSK,23.12,-21,3,8,0,-21,2,2014,2012
MSK,23.12,-18,1,25,0,-21,2,2014,2012
MSK,23.12,-5,5,99,0.5,-21,2,2014,2012
MSK,23.12,-7,4,85,2.6,-21,2,2014,2012
MSK,23.12,-6,9,58,0,-21,2,2014,2012
MSK,23.12,-4,2,100,0,-21,2,2014,2012
MSK,23.12,-8,1,-1,0,-21,2,2014,2012
MSK,22.12,1,11,100,0.5,-17,2,2013,2012
MSK,22.12,2,11,81,1.5,-17,2,2013,2012
MSK,22.12,-2,4,56,0,-17,2,2013,2012
MSK,22.12,-3,4,50,5,-17,2,2013,2012
MSK,22.12,-1,10,84,0,-17,2,2013,2012
MSK,22.12,-17,1,-1,0,-17,2,2013,2012
MSK,22.12,-16,1,0,0,-17,2,2013,2012
MSK,22.12,-14,2,40,0,-17,2,2013,2012
MSK,22.12,-15,1,100,0,-17,2,2013,2012
MSK,22.12,-5,2,100,2,-17,2,2013,2012
MSK,22.12,-6,5,69,0.2,-17,2,2013,2012
MSK,22.12,-10,1,100,0,-17,2,2013,2012
MSK,22.12,-12,1,40,0,-17,2,2013,2012
MSK,22.12,-13,1,0,0,-17,2,2013,2012
MSK,22.12,-7,1,100,0,-17,2,2013,2012
MSK,22.12,-9,1,50,0,-17,2,2013,2012
MSK,22.12,-4,3,92,0,-17,2,2013,2012
MSK,21.12,0,6,61,5,-19,3,2014,2012
MSK,21.12,1,3,65,0.9,-19,3,2014,2012
MSK,21.12,2,9,84,0.8,-19,3,2014,2012
MSK,21.12,3,2,88,0,-19,3,2014,2012
MSK,21.12,-1,12,60,7,-19,3,2014,2012
MSK,21.12,-2,5,95,3,-19,3,2014,2012
MSK,21.12,-18,2,0,0,-19,3,2014,2012
MSK,21.12,-17,1,0,0,-19,3,2014,2012
MSK,21.12,-19,1,0,0,-19,3,2014,2012
MSK,21.12,-3,2,100,0,-19,3,2014,2012
MSK,21.12,-7,4,75,0.2,-19,3,2014,2012
MSK,21.12,-5,3,90,0,-19,3,2014,2012
MSK,21.12,-11,1,75,4,-19,3,2014,2012
MSK,21.12,-8,1,5,0,-19,3,2014,2012
MSK,21.12,-6,4,55,5,-19,3,2014,2012
MSK,21.12,-9,2,30,0,-19,3,2014,2012
MSK,21.12,-4,1,100,0,-19,3,2014,2012
MSK,20.12,1,2,88,2,-19,5,2014,2012
MSK,20.12,2,7,70,0.1,-19,5,2014,2012
MSK,20.12,3,3,50,3,-19,5,2014,2012
MSK,20.12,4,2,88,0,-19,5,2014,2012
MSK,20.12,5,4,100,0,-19,5,2014,2012
MSK,20.12,-2,18,89,0.4,-19,5,2014,2012
MSK,20.12,-19,1,0,0,-19,5,2014,2012
MSK,20.12,-18,1,0,0,-19,5,2014,2012
MSK,20.12,-17,2,3,0,-19,5,2014,2012
MSK,20.12,-1,1,100,0,-19,5,2014,2012
MSK,20.12,-8,2,47,1,-19,5,2014,2012
MSK,20.12,-7,2,100,0,-19,5,2014,2012
MSK,20.12,-6,3,50,0.2,-19,5,2014,2012
MSK,20.12,-12,1,100,3,-19,5,2014,2012
MSK,20.12,-13,2,100,0,-19,5,2014,2012
MSK,20.12,-15,1,100,0,-19,5,2014,2012
MSK,20.12,-5,4,55,0,-19,5,2014,2012
MSK,20.12,-3,2,68,0,-19,5,2014,2012
MSK,20.12,-9,1,-1,0.1,-19,5,2014,2012
MSK,20.12,-4,1,100,0,-19,5,2014,2012
MSK,19.12,0,11,100,0,-17,2,2014,2012
MSK,19.12,1,16,87,4,-17,2,2014,2012
MSK,19.12,2,4,47,0,-17,2,2014,2012
MSK,19.12,-1,5,59,0,-17,2,2014,2012
MSK,19.12,-17,4,2,0,-17,2,2014,2012
MSK,19.12,-6,2,63,0.6,-17,2,2014,2012
MSK,19.12,-5,3,52,0,-17,2,2014,2012
MSK,19.12,-4,3,68,0,-17,2,2014,2012
MSK,19.12,-16,2,50,0,-17,2,2014,2012
MSK,19.12,-14,1,75,0,-17,2,2014,2012
MSK,19.12,-13,1,25,0,-17,2,2014,2012
MSK,19.12,-2,6,100,2,-17,2,2014,2012
MSK,19.12,-3,2,58,0,-17,2,2014,2012
MSK,18.12,0,3,100,0,-17,2,2014,2009
MSK,18.12,1,13,72,0.4,-17,2,2014,2009
MSK,18.12,2,20,91,0.1,-17,2,2014,2009
MSK,18.12,-16,5,13,0.2,-17,2,2014,2009
MSK,18.12,-15,1,40,0,-17,2,2014,2009
MSK,18.12,-3,2,100,10,-17,2,2014,2009
MSK,18.12,-2,3,100,1,-17,2,2014,2009
MSK,18.12,-10,3,47,3,-17,2,2014,2009
MSK,18.12,-11,1,25,0,-17,2,2014,2009
MSK,18.12,-17,1,-1,0,-17,2,2014,2009
MSK,18.12,-13,1,-1,0,-17,2,2014,2009
MSK,18.12,-5,2,100,0,-17,2,2014,2009
MSK,18.12,-6,2,100,0,-17,2,2014,2009
MSK,18.12,-1,3,98,0,-17,2,2014,2009
MSK,17.12,0,2,100,0,-18,4,2014,2012
MSK,17.12,1,6,100,0,-18,4,2014,2012
MSK,17.12,2,15,79,4.8,-18,4,2014,2012
MSK,17.12,3,9,88,0.9,-18,4,2014,2012
MSK,17.12,4,3,92,0,-18,4,2014,2012
MSK,17.12,-18,4,-1,0,-18,4,2014,2012
MSK,17.12,-17,1,-1,0,-18,4,2014,2012
MSK,17.12,-15,3,0,0,-18,4,2014,2012
MSK,17.12,-1,2,98,0.1,-18,4,2014,2012
MSK,17.12,-9,3,100,0.2,-18,4,2014,2012
MSK,17.12,-8,1,100,0,-18,4,2014,2012
MSK,17.12,-6,4,100,0.2,-18,4,2014,2012
MSK,17.12,-2,3,98,0,-18,4,2014,2012
MSK,17.12,-3,1,100,0.5,-18,4,2014,2012
MSK,17.12,-4,3,92,0,-18,4,2014,2012
MSK,16.12,0,3,100,0,-21,6,2006,2009
MSK,16.12,1,2,98,0,-21,6,2006,2009
MSK,16.12,2,17,88,7,-21,6,2006,2009
MSK,16.12,3,1,100,0,-21,6,2006,2009
MSK,16.12,5,1,75,0,-21,6,2006,2009
MSK,16.12,6,3,78,0,-21,6,2006,2009
MSK,16.12,-3,1,-1,0,-21,6,2006,2009
MSK,16.12,-4,4,75,0.5,-21,6,2006,2009
MSK,16.12,-5,4,100,0.5,-21,6,2006,2009
MSK,16.12,-6,6,83,0,-21,6,2006,2009
MSK,16.12,-7,2,100,0,-21,6,2006,2009
MSK,16.12,-8,1,100,0,-21,6,2006,2009
MSK,16.12,-10,4,88,0,-21,6,2006,2009
MSK,16.12,-20,3,24,0,-21,6,2006,2009
MSK,16.12,-21,1,-1,0,-21,6,2006,2009
MSK,16.12,-1,3,98,0.9,-21,6,2006,2009
MSK,15.12,0,5,38,0,-24,9,2006,2009
MSK,15.12,1,8,98,0,-24,9,2006,2009
MSK,15.12,2,1,-1,0,-24,9,2006,2009
MSK,15.12,3,4,100,0.1,-24,9,2006,2009
MSK,15.12,5,1,100,5,-24,9,2006,2009
MSK,15.12,7,1,100,0,-24,9,2006,2009
MSK,15.12,9,2,100,0,-24,9,2006,2009
MSK,15.12,-11,1,-1,0,-24,9,2006,2009
MSK,15.12,-10,5,39,0.2,-24,9,2006,2009
MSK,15.12,-9,3,58,0,-24,9,2006,2009
MSK,15.12,-8,2,0,0,-24,9,2006,2009
MSK,15.12,-7,6,44,0,-24,9,2006,2009
MSK,15.12,-6,1,50,0,-24,9,2006,2009
MSK,15.12,-14,2,-1,0,-24,9,2006,2009
MSK,15.12,-13,1,-1,0,-24,9,2006,2009
MSK,15.12,-15,1,-1,0,-24,9,2006,2009
MSK,15.12,-24,1,-1,0,-24,9,2006,2009
MSK,15.12,-23,1,-1,0,-24,9,2006,2009
MSK,15.12,-22,2,0,0,-24,9,2006,2009
MSK,15.12,-5,5,100,0,-24,9,2006,2009
MSK,15.12,-4,2,80,0,-24,9,2006,2009
MSK,15.12,-3,1,25,0,-24,9,2006,2009
MSK,15.12,-2,3,100,0,-24,9,2006,2009
MSK,15.12,-1,1,100,0,-24,9,2006,2009
MSK,14.12,1,1,100,0,-21,4,2006,2009
MSK,14.12,2,9,66,2,-21,4,2006,2009
MSK,14.12,3,10,91,0,-21,4,2006,2009
MSK,14.12,4,2,100,0.1,-21,4,2006,2009
MSK,14.12,-5,4,38,0,-21,4,2006,2009
MSK,14.12,-4,12,82,0,-21,4,2006,2009
MSK,14.12,-3,7,98,0,-21,4,2006,2009
MSK,14.12,-13,1,50,0,-21,4,2006,2009
MSK,14.12,-12,1,100,0,-21,4,2006,2009
MSK,14.12,-11,2,38,0,-21,4,2006,2009
MSK,14.12,-9,2,47,0,-21,4,2006,2009
MSK,14.12,-10,1,-1,0,-21,4,2006,2009
MSK,14.12,-7,1,-1,0,-21,4,2006,2009
MSK,14.12,-21,1,-1,0,-21,4,2006,2009
MSK,14.12,-20,1,0,0,-21,4,2006,2009
MSK,14.12,-19,2,0,0,-21,4,2006,2009
MSK,14.12,-1,2,95,0,-21,4,2006,2009
MSK,14.12,-2,1,95,0,-21,4,2006,2009
MSK,13.12,0,4,100,2,-8,4,2006,2009
MSK,13.12,1,21,77,1.8,-8,4,2006,2009
MSK,13.12,2,14,84,4.1,-8,4,2006,2009
MSK,13.12,3,4,65,0.5,-8,4,2006,2009
MSK,13.12,4,1,100,0,-8,4,2006,2009
MSK,13.12,-7,2,95,0,-8,4,2006,2009
MSK,13.12,-6,3,100,0,-8,4,2006,2009
MSK,13.12,-3,5,99,0.2,-8,4,2006,2009
MSK,13.12,-4,4,85,0.2,-8,4,2006,2009
MSK,13.12,-5,1,100,0,-8,4,2006,2009
MSK,13.12,-8,1,100,0,-8,4,2006,2009
MSK,12.12,0,7,57,6.3,-10,5,2006,2012
MSK,12.12,1,5,70,5,-10,5,2006,2012
MSK,12.12,2,2,68,0,-10,5,2006,2012
MSK,12.12,4,1,75,0.4,-10,5,2006,2012
MSK,12.12,5,3,100,0,-10,5,2006,2012
MSK,12.12,-1,11,100,7,-10,5,2006,2012
MSK,12.12,-2,7,100,0,-10,5,2006,2012
MSK,12.12,-3,10,100,1,-10,5,2006,2012
MSK,12.12,-4,2,100,0,-10,5,2006,2012
MSK,12.12,-10,3,13,0,-10,5,2006,2012
MSK,12.12,-9,3,65,0,-10,5,2006,2012
MSK,12.12,-6,1,100,3,-10,5,2006,2012
MSK,12.12,-7,3,92,0,-10,5,2006,2012
MSK,12.12,-8,2,88,0,-10,5,2006,2012
MSK,11.12,0,12,99,0,-15,5,2006,2013
MSK,11.12,1,2,100,0,-15,5,2006,2013
MSK,11.12,4,2,100,0,-15,5,2006,2013
MSK,11.12,5,2,100,0,-15,5,2006,2013
MSK,11.12,-2,6,66,0,-15,5,2006,2013
MSK,11.12,-1,6,100,0.2,-15,5,2006,2013
MSK,11.12,-7,9,48,0.2,-15,5,2006,2013
MSK,11.12,-8,4,31,0,-15,5,2006,2013
MSK,11.12,-9,1,100,0,-15,5,2006,2013
MSK,11.12,-10,2,25,0.2,-15,5,2006,2013
MSK,11.12,-11,1,50,0,-15,5,2006,2013
MSK,11.12,-15,1,25,0,-15,5,2006,2013
MSK,11.12,-3,3,98,0,-15,5,2006,2013
MSK,11.12,-6,5,92,0,-15,5,2006,2013
MSK,11.12,-5,2,100,4,-15,5,2006,2013
MSK,11.12,-4,2,75,0,-15,5,2006,2013
MSK,10.12,0,3,100,0.5,-13,5,2006,2013
MSK,10.12,1,5,100,4,-13,5,2006,2013
MSK,10.12,2,1,100,0,-13,5,2006,2013
MSK,10.12,5,4,100,0,-13,5,2006,2013
MSK,10.12,-1,7,71,4,-13,5,2006,2013
MSK,10.12,-2,13,96,3.3000000000000003,-13,5,2006,2013
MSK,10.12,-13,1,-1,0,-13,5,2006,2013
MSK,10.12,-12,3,21,0,-13,5,2006,2013
MSK,10.12,-11,4,12,0,-13,5,2006,2013
MSK,10.12,-10,6,55,0,-13,5,2006,2013
MSK,10.12,-4,4,100,0,-13,5,2006,2013
MSK,10.12,-6,1,100,0,-13,5,2006,2013
MSK,10.12,-3,3,75,2,-13,5,2006,2013
MSK,10.12,-5,1,95,0.3,-13,5,2006,2013
MSK,10.12,-7,3,52,0.3,-13,5,2006,2013
MSK,10.12,-8,1,50,0,-13,5,2006,2013
MSK,09.12,0,3,100,0.4,-11,7,2006,2013
MSK,09.12,1,3,100,0,-11,7,2006,2013
MSK,09.12,2,1,100,5,-11,7,2006,2013
MSK,09.12,3,2,100,0,-11,7,2006,2013
MSK,09.12,4,2,100,8,-11,7,2006,2013
MSK,09.12,6,1,100,0,-11,7,2006,2013
MSK,09.12,7,3,100,0,-11,7,2006,2013
MSK,09.12,-2,13,84,0,-11,7,2006,2013
MSK,09.12,-1,5,100,0,-11,7,2006,2013
MSK,09.12,-11,2,-1,0,-11,7,2006,2013
MSK,09.12,-10,3,16,0,-11,7,2006,2013
MSK,09.12,-9,3,92,0.5,-11,7,2006,2013
MSK,09.12,-8,5,100,0.4,-11,7,2006,2013
MSK,09.12,-7,5,80,0,-11,7,2006,2013
MSK,09.12,-6,2,100,0,-11,7,2006,2013
MSK,09.12,-4,3,98,0.3,-11,7,2006,2013
MSK,09.12,-3,3,98,0,-11,7,2006,2013
MSK,09.12,-5,1,100,0,-11,7,2006,2013
MSK,08.12,0,1,60,0,-7,5,2006,2014
MSK,08.12,1,7,70,10,-7,5,2006,2014
MSK,08.12,2,1,100,0,-7,5,2006,2014
MSK,08.12,3,1,100,0,-7,5,2006,2014
MSK,08.12,4,1,100,0,-7,5,2006,2014
MSK,08.12,5,3,100,0,-7,5,2006,2014
MSK,08.12,-2,8,53,0,-7,5,2006,2014
MSK,08.12,-3,14,96,4,-7,5,2006,2014
MSK,08.12,-4,11,72,4,-7,5,2006,2014
MSK,08.12,-5,4,90,0,-7,5,2006,2014
MSK,08.12,-6,4,100,0,-7,5,2006,2014
MSK,08.12,-7,2,100,0,-7,5,2006,2014
MSK,08.12,-1,3,66,0.2,-7,5,2006,2014
MSK,07.12,0,5,84,0,-6,7,2008,2009
MSK,07.12,1,1,100,0,-6,7,2008,2009
MSK,07.12,2,1,100,0,-6,7,2008,2009
MSK,07.12,5,1,100,0,-6,7,2008,2009
MSK,07.12,6,2,88,0,-6,7,2008,2009
MSK,07.12,7,5,100,0,-6,7,2008,2009
MSK,07.12,-3,9,78,0,-6,7,2008,2009
MSK,07.12,-4,12,100,0.2,-6,7,2008,2009
MSK,07.12,-5,6,100,0.8,-6,7,2008,2009
MSK,07.12,-2,10,80,1.4,-6,7,2008,2009
MSK,07.12,-1,5,100,0,-6,7,2008,2009
MSK,07.12,-6,3,100,6,-6,7,2008,2009
MSK,06.12,0,6,100,1,-11,8,2008,2010
MSK,06.12,1,5,80,0,-11,8,2008,2010
MSK,06.12,2,1,100,0,-11,8,2008,2010
MSK,06.12,3,2,60,0,-11,8,2008,2010
MSK,06.12,4,1,100,0,-11,8,2008,2010
MSK,06.12,5,2,100,0,-11,8,2008,2010
MSK,06.12,6,5,76,0,-11,8,2008,2010
MSK,06.12,7,3,78,0,-11,8,2008,2010
MSK,06.12,8,1,100,0,-11,8,2008,2010
MSK,06.12,-4,10,80,0.7,-11,8,2008,2010
MSK,06.12,-3,5,100,0,-11,8,2008,2010
MSK,06.12,-5,7,91,0,-11,8,2008,2010
MSK,06.12,-1,7,71,0.7,-11,8,2008,2010
MSK,06.12,-2,1,100,0,-11,8,2008,2010
MSK,06.12,-8,1,0,0,-11,8,2008,2010
MSK,06.12,-11,1,-1,0,-11,8,2008,2010
MSK,06.12,-9,1,-1,0,-11,8,2008,2010
MSK,06.12,-10,1,-1,0,-11,8,2008,2010
MSK,05.12,0,5,100,0,-12,7,2008,2010
MSK,05.12,1,9,100,0,-12,7,2008,2010
MSK,05.12,2,6,100,1.1,-12,7,2008,2010
MSK,05.12,5,1,95,0,-12,7,2008,2010
MSK,05.12,6,6,87,2,-12,7,2008,2010
MSK,05.12,7,1,100,0,-12,7,2008,2010
MSK,05.12,-3,9,65,0.2,-12,7,2008,2010
MSK,05.12,-2,6,98,3,-12,7,2008,2010
MSK,05.12,-1,4,100,0,-12,7,2008,2010
MSK,05.12,-4,4,23,2,-12,7,2008,2010
MSK,05.12,-5,3,92,0,-12,7,2008,2010
MSK,05.12,-12,1,0,0,-12,7,2008,2010
MSK,05.12,-9,1,100,0,-12,7,2008,2010
MSK,05.12,-7,2,80,0,-12,7,2008,2010
MSK,04.12,0,2,100,0,-6,7,2008,2014
MSK,04.12,1,11,82,1.5,-6,7,2008,2014
MSK,04.12,2,8,100,1,-6,7,2008,2014
MSK,04.12,3,2,100,0,-6,7,2008,2014
MSK,04.12,4,5,100,2,-6,7,2008,2014
MSK,04.12,5,5,70,0,-6,7,2008,2014
MSK,04.12,7,4,100,0.3,-6,7,2008,2014
MSK,04.12,-3,3,13,0.7,-6,7,2008,2014
MSK,04.12,-4,15,97,5,-6,7,2008,2014
MSK,04.12,-5,1,60,0,-6,7,2008,2014
MSK,04.12,-6,2,98,0,-6,7,2008,2014
MSK,04.12,-2,1,100,5,-6,7,2008,2014
MSK,04.12,-1,1,100,0,-6,7,2008,2014
MSK,03.12,2,4,99,2,-13,8,2009,2010
MSK,03.12,3,2,100,0,-13,8,2009,2010
MSK,03.12,4,2,100,0,-13,8,2009,2010
MSK,03.12,6,3,100,0,-13,8,2009,2010
MSK,03.12,7,1,100,0,-13,8,2009,2010
MSK,03.12,8,4,100,0.4,-13,8,2009,2010
MSK,03.12,-4,11,61,0.4,-13,8,2009,2010
MSK,03.12,-5,8,78,0,-13,8,2009,2010
MSK,03.12,-6,4,100,0.7,-13,8,2009,2010
MSK,03.12,-7,4,84,0,-13,8,2009,2010
MSK,03.12,-2,4,50,0,-13,8,2009,2010
MSK,03.12,-3,6,73,0.7,-13,8,2009,2010
MSK,03.12,-8,2,75,0,-13,8,2009,2010
MSK,03.12,-10,3,67,0,-13,8,2009,2010
MSK,03.12,-11,1,100,0,-13,8,2009,2010
MSK,03.12,-13,1,100,0,-13,8,2009,2010
MSK,02.12,0,4,75,0.2,-17,9,2009,2010
MSK,02.12,1,3,97,0,-17,9,2009,2010
MSK,02.12,2,4,100,0.4,-17,9,2009,2010
MSK,02.12,5,4,94,0,-17,9,2009,2010
MSK,02.12,8,1,100,0,-17,9,2009,2010
MSK,02.12,9,3,100,0,-17,9,2009,2010
MSK,02.12,-13,1,-1,0,-17,9,2009,2010
MSK,02.12,-12,1,-1,0,-17,9,2009,2010
MSK,02.12,-11,2,47,0,-17,9,2009,2010
MSK,02.12,-10,2,60,0.4,-17,9,2009,2010
MSK,02.12,-8,5,83,0,-17,9,2009,2010
MSK,02.12,-7,5,97,0,-17,9,2009,2010
MSK,02.12,-5,5,54,1,-17,9,2009,2010
MSK,02.12,-4,1,95,1,-17,9,2009,2010
MSK,02.12,-3,2,73,0,-17,9,2009,2010
MSK,02.12,-2,7,88,0,-17,9,2009,2010
MSK,02.12,-1,4,94,0.3,-17,9,2009,2010
MSK,02.12,-16,2,20,0,-17,9,2009,2010
MSK,02.12,-15,1,0,0,-17,9,2009,2010
MSK,02.12,-17,1,-1,0,-17,9,2009,2010
MSK,02.12,-9,2,38,0,-17,9,2009,2010
MSK,01.12,0,7,85,5,-22,6,2006,2010
MSK,01.12,1,12,91,1,-22,6,2006,2010
MSK,01.12,2,4,100,0,-22,6,2006,2010
MSK,01.12,3,3,100,0,-22,6,2006,2010
MSK,01.12,4,5,99,0.4,-22,6,2006,2010
MSK,01.12,5,2,98,0,-22,6,2006,2010
MSK,01.12,6,1,100,0,-22,6,2006,2010
MSK,01.12,-5,10,75,0.6,-22,6,2006,2010
MSK,01.12,-4,1,100,0,-22,6,2006,2010
MSK,01.12,-6,4,74,0,-22,6,2006,2010
MSK,01.12,-2,3,100,0,-22,6,2006,2010
MSK,01.12,-3,1,60,0,-22,6,2006,2010
MSK,01.12,-20,3,-1,0,-22,6,2006,2010
MSK,01.12,-22,1,-1,0,-22,6,2006,2010
MSK,01.12,-8,1,100,0,-22,6,2006,2010
MSK,01.12,-7,1,100,0,-22,6,2006,2010
